,ticker,name,calendardate,sector,industry,revenue,fcfmargin,eps,oppmargin,profitmargin,netmargin,pe,roc,roe
13915,BDX,BECTON DICKINSON & CO,2021-12-31,Healthcare,Medical Instruments & Supplies,4995000000.0,0.0972972972972973,2.3,0.16336336336336335,0.13573573573573575,0.4850850850850851,42.617,0.016304347826086956,0.028062913907284767
13912,BDX,BECTON DICKINSON & CO,2021-03-31,Healthcare,Medical Instruments & Supplies,4907000000.0,0.190544120643978,0.95,0.08824128795598125,0.06113715100876299,0.45771347055227224,43.079,0.007051357386296862,0.012084105373398856
13914,BDX,BECTON DICKINSON & CO,2021-09-30,Healthcare,Medical Instruments & Supplies,4849000000.0,0.10290781604454527,0.86,0.0785729016292019,0.05444421530212415,0.43039802021035267,35.263,0.00639426453847458,0.011150061240866664
13917,BDX,BECTON DICKINSON & CO,2022-09-30,Healthcare,Medical Instruments & Supplies,4761000000.0,0.13820625918924595,0.94,0.10312959462297837,0.06028145347616047,0.43625288804872925,37.626,0.006941253295281399,0.011351950003955382
13918,BDX,BECTON DICKINSON & CO,2022-06-30,Healthcare,Medical Instruments & Supplies,4641000000.0,0.06464124111182935,1.18,0.11570782159017454,0.07778496013790132,0.44537815126050423,42.183,0.008624396770032013,0.014160750009806614
13913,BDX,BECTON DICKINSON & CO,2021-06-30,Healthcare,Medical Instruments & Supplies,4607000000.0,0.15888864771000652,1.73,0.10679400911656176,0.11395702192316041,0.42500542652485346,37.922,0.012539409572943536,0.02175264139216905
13908,BDX,BECTON DICKINSON & CO,2019-09-30,Healthcare,Medical Instruments & Supplies,4584000000.0,0.22098603839441536,0.46,0.02399650959860384,0.03555846422338569,0.4943280977312391,63.112,0.004027575300832695,0.007732081020824439
13904,BDX,BECTON DICKINSON & CO,2018-09-30,Healthcare,Medical Instruments & Supplies,4402000000.0,0.22694229895502044,-0.68,0.13062244434348025,-0.030667878237164926,0.47546569741026806,439.208,-0.003177292946409659,-0.006430408688196628
13907,BDX,BECTON DICKINSON & CO,2019-06-30,Healthcare,Medical Instruments & Supplies,4350000000.0,0.15977011494252874,1.53,0.14390804597701148,0.10367816091954023,0.4767816091954023,86.703,0.010820277824428397,0.020979671582081222
13903,BDX,BECTON DICKINSON & CO,2018-06-30,Healthcare,Medical Instruments & Supplies,4278000000.0,0.08064516129032258,2.08,0.11944834034595606,0.1388499298737728,0.47124824684431976,103.077,0.01362166624624487,0.02781289506953224
13897,BDX,BECTON DICKINSON & CO,2020-03-31,Healthcare,Medical Instruments & Supplies,4253000000.0,0.061368445802962614,0.53,0.08676228544556784,0.04302845050552551,0.4074770750058782,67.505,0.0043450388204288055,0.008734666603026109
13896,BDX,BECTON DICKINSON & CO,2019-12-31,Healthcare,Medical Instruments & Supplies,4225000000.0,0.12781065088757396,0.88,0.11857988165680473,0.06579881656804734,0.46816568047337276,96.785,0.0068461102765533036,0.013111970568814264
13902,BDX,BECTON DICKINSON & CO,2018-03-31,Healthcare,Medical Instruments & Supplies,4222000000.0,0.11463761250592136,-0.19,0.04429180483183325,-0.0028422548555187117,0.3803884414969209,-576.947,-0.0002730810367976697,-0.0005673222390317701
13906,BDX,BECTON DICKINSON & CO,2019-03-31,Healthcare,Medical Instruments & Supplies,4195000000.0,0.1399284862932062,-0.07,0.032419547079856975,0.004767580452920143,0.47056019070321814,72.485,0.00047707647535900004,0.0009385705570416256
13905,BDX,BECTON DICKINSON & CO,2018-12-31,Healthcare,Medical Instruments & Supplies,4160000000.0,0.01875,2.09,0.21298076923076922,0.14423076923076922,0.47427884615384613,67.535,0.014125956444967627,0.028032143524574844
13909,BDX,BECTON DICKINSON & CO,2020-06-30,Healthcare,Medical Instruments & Supplies,3855000000.0,0.17120622568093385,0.98,0.09312581063553826,0.074189364461738,0.43060959792477305,82.628,0.006691310654625427,0.01190575305969528
13910,BDX,BECTON DICKINSON & CO,2020-09-30,Healthcare,Medical Instruments & Supplies,3741000000.0,0.34990644212777333,0.34,-0.08446939321037156,0.03421545041432772,0.38144881047848167,87.936,0.0030698388334612432,0.005386071954555018
13900,BDX,BECTON DICKINSON & CO,2017-09-30,Healthcare,Medical Instruments & Supplies,3166000000.0,0.2735312697409981,1.27,0.1538218572331017,0.1032849020846494,0.49810486418193306,43.293,0.010277201584009051,0.0252548656163114
13901,BDX,BECTON DICKINSON & CO,2017-12-31,Healthcare,Medical Instruments & Supplies,3080000000.0,0.046103896103896105,-0.76,0.0762987012987013,-0.04415584415584416,0.5042207792207792,165.99,-0.0030877511635826996,-0.006400903656986869
13899,BDX,BECTON DICKINSON & CO,2017-06-30,Healthcare,Medical Instruments & Supplies,3035000000.0,0.06227347611202636,-0.75,-0.07380560131795717,-0.043822075782537065,0.49522240527182865,54.833,-0.004208461222035883,-0.010566457456105505
13898,BDX,BECTON DICKINSON & CO,2017-03-31,Healthcare,Medical Instruments & Supplies,2969000000.0,0.19029976423038059,1.61,0.14988211519029976,0.11586392724823173,0.48231727854496464,29.711,0.018829711533198314,0.043199799070702
68092,MCK,MCKESSON CORP,2022-09-30,Healthcare,Medical Distribution,70157000000.0,0.014039938993970666,6.47,0.01602120957281526,0.013198968028849581,0.04411534130592813,23.771,0.17006427915518824,-0.5240520656479909
68096,MCK,MCKESSON CORP,2021-12-31,Healthcare,Medical Distribution,68614000000.0,0.018596787827557058,-0.04,0.004343136969131664,-0.00010201999591920016,0.04996064943014545,26.878,-0.0010387297818667458,0.005494505494505495
68091,MCK,MCKESSON CORP,2022-06-30,Healthcare,Medical Distribution,67154000000.0,-0.015501682699466897,5.32,0.015427226970843137,0.011436399916609583,0.045015933525925485,33.968,0.1414885777450258,-0.38323353293413176
68089,MCK,MCKESSON CORP,2021-09-30,Healthcare,Medical Distribution,66576000000.0,0.02511415525114155,1.73,0.008096010574381158,0.004010454217736121,0.05034847392453737,-6.415,0.03624270395004751,-0.46760070052539404
68090,MCK,MCKESSON CORP,2022-03-31,Healthcare,Medical Distribution,66102000000.0,0.04133006565610723,2.47,0.009576109648724698,0.0055671537926235215,0.05019515294544794,41.165,0.0698292220113852,-0.1619718309859155
68088,MCK,MCKESSON CORP,2021-06-30,Healthcare,Medical Distribution,62674000000.0,-0.028416887385518716,3.11,0.009062769250406867,0.007754411717777707,0.04837731754794652,-6.727,0.05444158171838243,-0.9187145557655955
68095,MCK,MCKESSON CORP,2020-12-31,Healthcare,Medical Distribution,62599000000.0,0.016789405581558812,-39.03,-0.11760571255131871,-0.0994584578028403,0.05033626735251362,-6.674,-0.6879558011049723,13.052410901467505
68094,MCK,MCKESSON CORP,2020-09-30,Healthcare,Medical Distribution,60808000000.0,0.014356663596895145,3.56,0.010426259702670701,0.009488883041705039,0.04933561373503487,10.842,0.03714432856958929,0.09796264855687606
68085,MCK,MCKESSON CORP,2019-12-31,Healthcare,Medical Distribution,59172000000.0,-0.004647468397214899,1.04,0.006083958629081322,0.0031433786250253497,0.05125735145001014,-27.179,0.010237217238152898,0.03012633624878523
68087,MCK,MCKESSON CORP,2021-03-31,Healthcare,Medical Distribution,59142000000.0,0.05336309221872781,4.03,0.01707754218660174,0.01126103276859085,0.05574718474180785,-6.839,0.07097186700767263,-31.714285714285715
68086,MCK,MCKESSON CORP,2020-03-31,Healthcare,Medical Distribution,58535000000.0,0.07663790894336722,5.64,0.014845818740924234,0.017442555735884515,0.05699154352097036,26.591,0.07044780238735941,0.2005106048703849
68084,MCK,MCKESSON CORP,2019-09-30,Healthcare,Medical Distribution,57616000000.0,-0.0031414884754234935,-3.99,0.010865037489586227,-0.012670091641210775,0.04976048319911136,-39.856,-0.04345238095238095,-0.11261956186362233
68081,MCK,MCKESSON CORP,2018-12-31,Healthcare,Medical Distribution,56208000000.0,-0.0059422146313692,2.41,0.012151295189296897,0.008344007970395674,0.05283945345858241,-68.301,0.02472455058252939,0.05106151333696244
68083,MCK,MCKESSON CORP,2019-06-30,Healthcare,Medical Distribution,55728000000.0,-0.0029069767441860465,2.25,0.011376686764283663,0.007590439276485788,0.05001076658053402,42.906,0.023839044183949505,0.05372110744221489
68093,MCK,MCKESSON CORP,2020-06-30,Healthcare,Medical Distribution,55679000000.0,-0.021174949262738194,2.74,0.012176942833025018,0.00797428114729072,0.048492250220011135,26.961,0.02984071510182136,0.08152772677194271
68077,MCK,MCKESSON CORP,2017-12-31,Healthcare,Medical Distribution,53617000000.0,-0.002890874163045303,4.35,0.013521830762631255,0.016841673349870377,0.05063692485592256,6.772,0.043988698363211225,0.07695585478097836
68080,MCK,MCKESSON CORP,2018-09-30,Healthcare,Medical Distribution,53075000000.0,0.024041450777202072,2.52,0.012981629769194536,0.009401789919924635,0.05283089967027791,224.573,0.027098946453785164,0.05350632639931375
68079,MCK,MCKESSON CORP,2018-06-30,Healthcare,Medical Distribution,52607000000.0,-0.02292470583762617,-0.68,0.0015777368030870417,-0.002623225046096527,0.05282566958769745,-70.931,-0.007202881152460984,-0.014669926650366748
68082,MCK,MCKESSON CORP,2019-03-31,Healthcare,Medical Distribution,52429000000.0,0.07139178698811727,-4.02,-0.01085277232066223,-0.015182437200785825,0.06105399683381335,660.443,-0.05073618458792785,-0.09834445268099827
68076,MCK,MCKESSON CORP,2017-09-30,Healthcare,Medical Distribution,52061000000.0,0.008854997022723344,0.01,0.004590768521542037,1.9208236491807687e-05,0.054436142217782986,7.128,5.1376900945334976e-05,8.974243919949744e-05
68078,MCK,MCKESSON CORP,2018-03-31,Healthcare,Medical Distribution,51628000000.0,0.05493143255597738,-5.48,-0.019001317114743937,-0.022197257302239096,0.059560703494227936,433.836,-0.06480434290884415,-0.11689106487148103
68075,MCK,MCKESSON CORP,2017-06-30,Healthcare,Medical Distribution,51051000000.0,0.012203482791718085,1.46,0.01239936534054181,0.0060527707586531115,0.050145932498873676,7.174,0.016047779797455208,0.027337874900468902
68074,MCK,MCKESSON CORP,2017-03-31,Healthcare,Medical Distribution,48713000000.0,0.025496274095210724,16.33,0.016258493625931476,0.07365590294171986,0.05739740931578839,6.201,0.18268839103869655,0.32338891392519153
786,ABT,ABBOTT LABORATORIES,2022-03-31,Healthcare,Medical Devices,11895000000.0,0.1466162253047499,1.38,0.2448087431693989,0.2057166876839008,0.5807482135350988,27.02,0.04641590318481003,0.06868000785876674
785,ABT,ABBOTT LABORATORIES,2021-12-31,Healthcare,Medical Devices,11468000000.0,0.21389954656435298,1.12,0.20735960934775027,0.17343913498430416,0.5844087896756192,35.196,0.03678292709990014,0.05521319120586276
790,ABT,ABBOTT LABORATORIES,2022-06-30,Healthcare,Medical Devices,11257000000.0,0.18042107133339255,1.15,0.21106866838411656,0.17926623434307543,0.5617837789819667,22.24,0.03773655471613434,0.05496241420634056
784,ABT,ABBOTT LABORATORIES,2021-09-30,Healthcare,Medical Devices,10928000000.0,0.20497803806734993,1.18,0.23297950219619326,0.19216691068814057,0.5952598828696926,28.91,0.03959649288205902,0.06062705698943357
781,ABT,ABBOTT LABORATORIES,2020-12-31,Healthcare,Medical Devices,10701000000.0,0.29146808709466404,1.21,0.22726847958134755,0.20203719278572096,0.5801326978787029,43.171,0.041777777777777775,0.06550919613368482
782,ABT,ABBOTT LABORATORIES,2021-03-31,Healthcare,Medical Devices,10456000000.0,0.21423106350420812,1.0,0.20170237184391737,0.1714804896710023,0.5790933435348126,37.089,0.03432761525501608,0.05306617734106783
787,ABT,ABBOTT LABORATORIES,2022-09-30,Healthcare,Medical Devices,10410000000.0,0.22219020172910664,0.82,0.17002881844380405,0.1378482228626321,0.5553314121037464,21.479,0.027438907797621325,0.039989967673614985
783,ABT,ABBOTT LABORATORIES,2021-06-30,Healthcare,Medical Devices,10223000000.0,0.16775897486060842,0.67,0.13616355277315856,0.11630636799373961,0.5160911669764257,32.307,0.02263468494193794,0.03494078580034676
780,ABT,ABBOTT LABORATORIES,2020-09-30,Healthcare,Medical Devices,8853000000.0,0.17734101434541963,0.69,0.16886930983847284,0.13916186603411274,0.5520162656726534,56.974,0.02456238287013039,0.03899351163158728
779,ABT,ABBOTT LABORATORIES,2019-12-31,Healthcare,Medical Devices,8314000000.0,0.23839307192687034,0.59,0.16706759682463315,0.12617272071205196,0.58696175126293,41.662,0.021217637540453076,0.03351330628414428
778,ABT,ABBOTT LABORATORIES,2019-09-30,Healthcare,Medical Devices,8076000000.0,0.19155522535908867,0.54,0.14834076275383853,0.1188707280832095,0.5842000990589401,44.92,0.018780812270130683,0.029982198069896
777,ABT,ABBOTT LABORATORIES,2019-06-30,Healthcare,Medical Devices,7979000000.0,0.07419476124827673,0.57,0.15114676024564483,0.12608096252663242,0.5890462463967916,51.25,0.019691512683996243,0.03154198281808491
773,ABT,ABBOTT LABORATORIES,2018-06-30,Healthcare,Medical Devices,7767000000.0,0.12179734775331531,0.42,0.11355735805330243,0.09437363203295995,0.5774430281962147,115.472,0.014248503226809735,0.023818808084746863
775,ABT,ABBOTT LABORATORIES,2018-12-31,Healthcare,Medical Devices,7765000000.0,0.16716033483580167,0.37,0.15003219575016097,0.08422408242112041,0.5890534449452672,53.647,0.013005090677696469,0.021287676583555758
788,ABT,ABBOTT LABORATORIES,2020-03-31,Healthcare,Medical Devices,7726000000.0,0.04594874449909397,0.32,0.09811027698679782,0.07300025886616619,0.5753300543618949,38.88,0.011581346639561388,0.018536168534525256
774,ABT,ABBOTT LABORATORIES,2018-09-30,Healthcare,Medical Devices,7656000000.0,0.23889759665621735,0.32,0.12996342737722047,0.07353709508881923,0.5864681295715779,145.256,0.01033862200675775,0.018221244093468834
771,ABT,ABBOTT LABORATORIES,2017-12-31,Healthcare,Medical Devices,7589000000.0,0.17064171827645275,-0.48,0.08578205297140598,-0.10910528396363157,0.567531954144156,208.252,-0.014028667276608722,-0.026625506463438163
776,ABT,ABBOTT LABORATORIES,2019-03-31,Healthcare,Medical Devices,7535000000.0,0.05003317850033179,0.38,0.09807564698075646,0.08918380889183809,0.5806237558062376,53.552,0.013390988980331985,0.021587587137395996
772,ABT,ABBOTT LABORATORIES,2018-03-31,Healthcare,Medical Devices,7390000000.0,0.11271989174560217,0.24,0.08227334235453315,0.056562922868741546,0.584979702300406,219.833,0.007814252598519405,0.013227429511724313
789,ABT,ABBOTT LABORATORIES,2020-06-30,Healthcare,Medical Devices,7328000000.0,0.0927947598253275,0.3,0.09170305676855896,0.07328056768558952,0.554721615720524,52.002,0.01063850862769182,0.017436197155659458
770,ABT,ABBOTT LABORATORIES,2017-09-30,Healthcare,Medical Devices,6829000000.0,0.2550885927661444,0.34,0.11260799531410162,0.08829989749597306,0.5788548835847123,44.085,0.010721334210479527,0.018716245577006643
769,ABT,ABBOTT LABORATORIES,2017-06-30,Healthcare,Medical Devices,6637000000.0,0.16513485008286877,0.16,0.05815880668976947,0.042639746873587465,0.5195118276329667,72.034,0.005069958257940844,0.00890273059015981
768,ABT,ABBOTT LABORATORIES,2017-03-31,Healthcare,Medical Devices,6335000000.0,0.047671665351223365,0.24,-0.03820047355958958,0.06614048934490924,0.5166535122336228,51.058,0.007546694043695178,0.013281770057374711
50374,HCA,HCA HEALTHCARE INC,2021-09-30,Healthcare,Medical Care Facilities,15276000000.0,0.09086148206336737,7.13,0.1618879287771668,0.1485336475517151,0.3743781094527363,11.831,0.06804414322557428,-3.264748201438849
50366,HCA,HCA HEALTHCARE INC,2021-12-31,Healthcare,Medical Care Facilities,15064000000.0,0.08304567180031865,5.85,0.15839086563993626,0.12041954328199682,0.3751327668613914,11.488,0.05124149035337985,-1.9442658092175777
50369,HCA,HCA HEALTHCARE INC,2022-09-30,Healthcare,Medical Care Facilities,14971000000.0,0.126177276067063,3.97,0.14314341059381472,0.07574644312337185,0.38420947164518066,9.813,0.03141100216054512,-0.3364985163204748
50367,HCA,HCA HEALTHCARE INC,2022-03-31,Healthcare,Medical Care Facilities,14945000000.0,0.03238541318166611,4.21,0.1472733355637337,0.08517898962863835,0.3803947808631649,11.18,0.03398926654740608,-0.6261682242990654
50368,HCA,HCA HEALTHCARE INC,2022-06-30,Healthcare,Medical Care Facilities,14820000000.0,0.037112010796221326,3.95,0.15492577597840756,0.07793522267206478,0.38643724696356274,7.627,0.03120019449471893,-0.3138586956521739
50373,HCA,HCA HEALTHCARE INC,2021-06-30,Healthcare,Medical Care Facilities,14435000000.0,0.09760997575337721,4.42,0.17215102182196051,0.10045029442327676,0.3927952892275719,13.763,0.04296805547324127,-2.4451939291736933
50365,HCA,HCA HEALTHCARE INC,2020-12-31,Healthcare,Medical Care Facilities,14293000000.0,-0.3030154621143217,4.21,0.17141257958441194,0.09976911774994753,0.391380395998041,14.824,0.042888507925050376,2.493006993006993
50372,HCA,HCA HEALTHCARE INC,2021-03-31,Healthcare,Medical Care Facilities,13977000000.0,0.09544251269943478,4.21,0.16698862416827645,0.10181011662016169,0.39006939972812477,13.93,0.043057278586341494,5.761133603238866
50363,HCA,HCA HEALTHCARE INC,2019-12-31,Healthcare,Medical Care Facilities,13523000000.0,0.09103009687199586,3.15,0.14967093100643347,0.07919840272128965,0.38349478665976483,14.304,0.03304229784345787,-0.3814102564102564
50371,HCA,HCA HEALTHCARE INC,2020-09-30,Healthcare,Medical Care Facilities,13311000000.0,0.16738036210652843,1.97,0.09909097738712343,0.05018405829764856,0.3820900007512584,12.4,0.021122529644268775,-0.6858316221765913
50370,HCA,HCA HEALTHCARE INC,2020-03-31,Healthcare,Medical Care Facilities,12861000000.0,0.04058782365290413,1.72,0.11810901174092217,0.045175336288002486,0.3592255656636342,9.98,0.017397293088992693,-0.1961512491559757
50362,HCA,HCA HEALTHCARE INC,2019-09-30,Healthcare,Medical Care Facilities,12694000000.0,0.07775326926106822,1.8,0.1287222309752639,0.04821175358437057,0.36497557901370725,11.738,0.019053549190535493,-0.17166900420757364
50361,HCA,HCA HEALTHCARE INC,2019-06-30,Healthcare,Medical Care Facilities,12602000000.0,0.08197111569592128,2.29,0.13085224567528964,0.06213299476273607,0.36875099190604665,12.694,0.023199312612959617,-0.20066632496155817
50360,HCA,HCA HEALTHCARE INC,2019-03-31,Healthcare,Medical Care Facilities,12517000000.0,0.015419030119038108,3.03,0.1526723655828074,0.08300711032995127,0.38579531836702086,12.124,0.0325144734783289,-0.2386311437758383
50359,HCA,HCA HEALTHCARE INC,2018-12-31,Healthcare,Medical Care Facilities,12274000000.0,0.08326543913964478,3.08,0.15667264135571127,0.08668730650154799,0.39001140622453967,11.31,0.03817588174087762,-0.21494949494949495
50355,HCA,HCA HEALTHCARE INC,2017-12-31,Healthcare,Medical Care Facilities,11562000000.0,0.06504065040650407,1.35,0.15594187856772185,0.04099636741048261,0.3834976647638817,14.034,0.018055767179643457,-0.06964443138407288
50357,HCA,HCA HEALTHCARE INC,2018-06-30,Healthcare,Medical Care Facilities,11529000000.0,0.06088992974238876,2.35,0.14381125856535693,0.07112498915777604,0.3762685402029664,12.513,0.030143734146969085,-0.13691768241776592
50358,HCA,HCA HEALTHCARE INC,2018-09-30,Healthcare,Medical Care Facilities,11451000000.0,0.07641254038948564,2.2,0.1314295694699153,0.06628242074927954,0.3653829359881233,15.058,0.027597992873245582,-0.13541480820695806
50356,HCA,HCA HEALTHCARE INC,2018-03-31,Healthcare,Medical Care Facilities,11423000000.0,0.0515626367854329,3.26,0.13621640549768013,0.10014882255099361,0.36934255449531644,12.566,0.04229674270713942,-0.1832158872517617
50364,HCA,HCA HEALTHCARE INC,2020-06-30,Healthcare,Medical Care Facilities,11068000000.0,0.7208167690639682,3.2,0.17835200578243585,0.09748825442717744,0.3604987350921576,9.802,0.03516146902597191,-0.6041433370660694
50353,HCA,HCA HEALTHCARE INC,2017-06-30,Healthcare,Medical Care Facilities,10733000000.0,0.06251746948663002,1.79,0.14497344638032236,0.06121308115158856,0.3765955464455418,11.21,0.026418432586754595,-0.09673144876325088
50354,HCA,HCA HEALTHCARE INC,2017-09-30,Healthcare,Medical Care Facilities,10696000000.0,0.026084517576664173,1.18,0.11443530291697832,0.039827973074046376,0.3588257292445774,10.801,0.016276315286745884,-0.06283185840707965
50352,HCA,HCA HEALTHCARE INC,2017-03-31,Healthcare,Medical Care Facilities,10623000000.0,0.06674197495999247,1.78,0.13875553045279113,0.062035206627129816,0.3694813141297185,11.538,0.026901253214679347,-0.09391477839532564
29715,CVS,CVS HEALTH CORP,2022-09-30,Healthcare,Healthcare Plans,81159000000.0,0.10526250939513794,-2.6,-0.048435786542466025,-0.04209021796720019,0.1647999605712244,39.71,-0.024097915417445593,-0.048328452386005125
29718,CVS,CVS HEALTH CORP,2022-06-30,Healthcare,Healthcare Plans,80636000000.0,0.06244109330819981,2.25,0.05666203680738132,0.03659655736891711,0.17039535691254526,14.878,0.019758161707597952,0.03925037241966376
29714,CVS,CVS HEALTH CORP,2022-03-31,Healthcare,Healthcare Plans,76826000000.0,0.03269726394710124,1.76,0.04542732928956343,0.030093978600994456,0.17397755968031656,16.607,0.015439580620387992,0.031315183529730464
29713,CVS,CVS HEALTH CORP,2021-12-31,Healthcare,Healthcare Plans,76604000000.0,0.0444885384575218,0.99,0.029097697248185474,0.01704871808260665,0.17821523680225576,17.216,0.008644770112660021,0.017395937395937398
29712,CVS,CVS HEALTH CORP,2021-09-30,Healthcare,Healthcare Plans,73794000000.0,0.06657722850096214,1.21,0.041480337154782235,0.021654877090278343,0.1721278152695341,14.779,0.010446765947988441,0.021505086935457825
29717,CVS,CVS HEALTH CORP,2021-06-30,Healthcare,Healthcare Plans,72616000000.0,0.0738267048584334,2.11,0.05957364768095186,0.038324887077228156,0.18170926517571884,15.251,0.018201676934950096,0.03799628638523292
29710,CVS,CVS HEALTH CORP,2020-12-31,Healthcare,Healthcare Plans,69554000000.0,0.041032866549731144,0.74,0.03628835149667884,0.013989130747333007,0.17190959542226183,12.453,0.006300548465010263,0.014022395480551673
29711,CVS,CVS HEALTH CORP,2021-03-31,Healthcare,Healthcare Plans,69097000000.0,0.02985657843321707,1.69,0.05176780468037686,0.03217216376977293,0.1808906320100728,13.341,0.014513570155451239,0.031376146788990825
29716,CVS,CVS HEALTH CORP,2020-09-30,Healthcare,Healthcare Plans,67056000000.0,0.01998329754235266,0.93,0.04845204008589835,0.01825340014316392,0.1747792889525173,9.61,0.007842132239876986,0.017788887758512943
29707,CVS,CVS HEALTH CORP,2019-12-31,Healthcare,Healthcare Plans,66889000000.0,0.03090194202335212,1.34,0.045403579063822155,0.026117896814124894,0.17478210169086097,14.569,0.011428309761490455,0.027355004384316674
29708,CVS,CVS HEALTH CORP,2020-03-31,Healthcare,Healthcare Plans,66755000000.0,0.03839412778069058,1.54,0.051801363193768254,0.030065163658152948,0.1800763987716276,10.717,0.012746175194812618,0.03081056186674854
29709,CVS,CVS HEALTH CORP,2020-06-30,Healthcare,Healthcare Plans,65341000000.0,0.10209516230238289,2.27,0.07162424817495906,0.04553037143600496,0.20428215056396443,10.282,0.018585270470347904,0.043735850166122726
29706,CVS,CVS HEALTH CORP,2019-09-30,Healthcare,Healthcare Plans,64810000000.0,0.03590495293936121,1.17,0.04517821323869773,0.023607467983335906,0.17779663632155532,18.358,0.010046489638326373,0.024435429776088414
29705,CVS,CVS HEALTH CORP,2019-06-30,Healthcare,Healthcare Plans,63431000000.0,0.07512099761946052,1.49,0.05252952026611594,0.030521353912124988,0.1793129542337343,16.356,0.012636663294278908,0.03159165823569727
29704,CVS,CVS HEALTH CORP,2019-03-31,Healthcare,Healthcare Plans,61646000000.0,0.019985076079550985,1.09,0.043636245660707916,0.02305096843266392,0.17746488012198683,-409.074,0.00915380452987709,0.023807928157356835
29703,CVS,CVS HEALTH CORP,2018-12-31,Healthcare,Healthcare Plans,54424000000.0,0.03480082316625018,-0.4,0.015140379244450978,-0.007698809348816699,0.1775870939291489,-112.377,-0.0031825846537135217,-0.007196221554315156
29699,CVS,CVS HEALTH CORP,2017-12-31,Healthcare,Healthcare Plans,48406000000.0,-0.013675990579680206,3.22,0.06889641779944634,0.06790480518943932,0.16349212907490807,11.091,0.05080920656021517,0.08720914807248414
29702,CVS,CVS HEALTH CORP,2018-09-30,Healthcare,Healthcare Plans,47490000000.0,0.011728785007369973,1.36,0.054200884396715096,0.02926931985681196,0.1589597810065277,25.753,0.013969287666827463,0.03795947348298651
29701,CVS,CVS HEALTH CORP,2018-06-30,Healthcare,Healthcare Plans,46922000000.0,0.053365159200375094,-2.52,-0.029261327309151357,-0.05462256510805166,0.15802821704104683,21.756,-0.02544779379641765,-0.07198022860673463
29698,CVS,CVS HEALTH CORP,2017-09-30,Healthcare,Healthcare Plans,46181000000.0,0.04534332301162816,1.26,0.049955609449773716,0.0278252961174509,0.15411099802949266,16.396,0.0211864406779661,0.036858560651693774
29700,CVS,CVS HEALTH CORP,2018-03-31,Healthcare,Healthcare Plans,45743000000.0,0.04094615569595348,0.98,0.0436350917080209,0.02181754585401045,0.15103950331198215,9.465,0.009617701195948616,0.025806117963437025
29697,CVS,CVS HEALTH CORP,2017-06-30,Healthcare,Healthcare Plans,45685000000.0,0.03449709970449819,1.07,0.046185837802342124,0.024034146875342017,0.1516033709094889,15.475,0.01802778051423505,0.032159803174975105
29696,CVS,CVS HEALTH CORP,2017-03-31,Healthcare,Healthcare Plans,44514000000.0,0.06921417980859954,0.92,0.040122208743316706,0.021386530080424137,0.14761648020847373,15.717,0.015537783580871552,0.028134881933977597
106654,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2018-03-31,Healthcare,Drug Manufacturers - Specialty & Generic,5065000000.0,0.2631786771964462,1.04,0.26100691016781835,0.2211253701875617,0.4570582428430405,-1.083,0.02268446316812833,0.060147145695719884
106653,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2017-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,4866000000.0,0.12166050143855323,-11.41,-2.900739827373613,-2.370530209617756,0.4669132757912043,-1.164,-0.23146847533812256,-0.6644968028112218
106655,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2018-06-30,Healthcare,Drug Manufacturers - Specialty & Generic,4701000000.0,0.005530738140821102,-0.24,-0.02339927674962774,-0.03743884279940438,0.4324611784726654,-2.415,-0.0036533471717695902,-0.00981157319656595
106656,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2018-09-30,Healthcare,Drug Manufacturers - Specialty & Generic,4529000000.0,0.0622654007507176,-0.27,-0.004195186575402959,-0.04592625303599029,0.43652020313534995,-1.983,-0.004405006459264279,-0.011731528482797519
106661,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2019-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,4467000000.0,0.056413700470114174,0.11,0.02238638907544213,0.024401164092231923,0.4381016342064025,-10.713,0.0026383308321634314,0.007801316919553393
106664,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2020-12-31,Healthcare,Drug Manufacturers - Specialty & Generic,4453000000.0,0.03480799461037503,0.14,0.0889288120368291,0.03368515607455648,0.4599146642712778,-2.651,0.0041181638480122995,0.014961101137043686
106649,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2020-03-31,Healthcare,Drug Manufacturers - Specialty & Generic,4357000000.0,0.04062428276336929,0.06,0.041312829928850124,0.015836584806059217,0.47349093412898785,-11.888,0.0017230615557497814,0.00509940137462124
106659,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2019-06-30,Healthcare,Drug Manufacturers - Specialty & Generic,4177000000.0,-0.051711754847977014,-0.63,-0.15633229590615275,-0.1649509217141489,0.4531960737371319,-2.514,-0.015921432697862507,-0.04878566876725908
106658,TEVA,TEVA PHARMACEUTICAL INDUSTRIES LTD,2019-03-31,Healthcare,Drug Manufacturers - Specialty & Generic,4149000000.0,-0.00048204386599180526,-0.1,0.030850807423475537,-0.025307302964569775,0.4473367076403953,-4.8,-0.0023983554134307905,-0.007127341840890578
